shop_id,2016-09-13,2016-09-14,2016-09-15,2016-09-16,2016-09-17,2016-09-18,2016-09-19,2016-09-20,2016-09-21,2016-09-22,2016-09-23,2016-09-24,2016-09-25,2016-09-26,2016-09-27,2016-09-28,2016-09-29,2016-09-30,2016-10-08,2016-10-09,2016-10-10,per_pay,score,comment_cnt,shop_level,三亚,三明,上海,上饶,东莞,东营,中山,丽水,乐山,佛山,保定,信阳,六安,北京,十堰,南京,南宁,南平,南昌,南通,厦门,台州,合肥,咸宁,咸阳,哈尔滨,嘉兴,大连,天津,天门,太原,威海,孝感,宁德,宁波,安康,宜昌,宝鸡,宿迁,常州,广州,廊坊,张家口,徐州,德阳,思茅,惠州,成都,扬州,抚顺,无锡,日照,昆明,杭州,柳州,株洲,梧州,武汉,汉中,汕尾,江门,沈阳,泉州,泰州,洛阳,济南,济宁,淮北,淮安,深圳,清远,温州,湖州,湛江,漳州,潍坊,濮阳,烟台,玉林,珠海,盐城,石家庄,石河子,福州,绍兴,绵阳,聊城,肇庆,自贡,舟山,芜湖,苏州,荆州,荆门,莆田,营口,葫芦岛,蚌埠,衢州,襄阳,西安,贵阳,辽阳,达州,通辽,邢台,邯郸,郑州,重庆,金华,铜陵,锦州,镇江,长沙,长治,阜阳,阳江,青岛,黄冈,黄山,黄石,龙岩,cate1_休闲娱乐,cate1_医疗健康,cate1_美发/美容/美甲,cate1_美食,cate1_购物,cate1_超市便利店,cate2_个人护理,cate2_中餐,cate2_休闲茶饮,cate2_休闲食品,cate2_便利店,cate2_其他美食,cate2_小吃,cate2_快餐,cate2_本地购物,cate2_汤/粥/煲/砂锅/炖菜,cate2_火锅,cate2_烘焙糕点,cate2_烧烤,cate2_网吧网咖,cate2_美容美发,cate2_药店,cate2_超市,cate3_上海本帮菜,cate3_东北菜,cate3_中式快餐,cate3_中式烧烤,cate3_其他餐饮美食,cate3_其它休闲食品,cate3_其它地方菜,cate3_其它小吃,cate3_其它快餐,cate3_其它火锅,cate3_其它烘焙糕点,cate3_其它烧烤,cate3_冰激凌,cate3_台湾菜,cate3_咖啡,cate3_咖啡厅,cate3_奶茶,cate3_川味/重庆火锅,cate3_川菜,cate3_日韩料理,cate3_江浙菜,cate3_海鲜,cate3_湖北菜,cate3_湘菜,cate3_熟食,cate3_生鲜水果,cate3_砂锅/煲类/炖菜,cate3_米粉/米线,cate3_粤菜,cate3_粥,cate3_美食特产,cate3_自助餐,cate3_蛋糕,cate3_西北菜,cate3_西式快餐,cate3_西餐,cate3_闽菜,cate3_零食,cate3_面包,cate3_面点,cate3_饮品/甜点,cate3_香锅/烤鱼,cate3_麻辣烫/串串香,operate_weekday_max,operate_holiday_max,operate_weekday_mean,operate_holiday_mean,operate_weekday_min,operate_holiday_min,operate_weekday_sum,operate_holiday_sum,operate_mean_holiday_div_weekday,operate_total_holiday_div_weekday,pay_weekday_max,pay_holiday_max,pay_weekday_mean,pay_holiday_mean,pay_weekday_min,pay_holiday_min,pay_weekday_sum,pay_holiday_sum,pay_mean_holiday_div_weekday_x,pay_total_holiday_div_weekday_x,browser_weekday_max,browser_holiday_max,browser_weekday_mean,browser_holiday_mean,browser_weekday_min,browser_holiday_min,browser_weekday_sum,browser_holiday_sum,pay_mean_holiday_div_weekday_y,pay_total_holiday_div_weekday_y,holiday_pay_total_div_browser,weekday_pay_total_div_browser,holiday_pay_mean_div_browser,weekday_pay_mean_div_browser
619,83,86,117,110,104,78,71,60,64,68,78,100,107,86,74,75,78,92,87,80,70,20,0.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,23.0,23.0,23.0,23.0,368.0,115.0,1.0,0.3125,105.0,148.0,72.125,117.0,50.0,98.0,14.50919248844217,19.697715603592208,1.6221837088388216,1.3576024730034524,195.0,121.0,73.0625,55.8,22.0,34.0,1169.0,279.0,0.7637296834901625,0.2386655260906758,0.07060113119567099,0.012411627449480043,2.096774193548387,0.9871685201026519
620,130,132,111,97,108,125,146,142,146,161,138,136,136,156,170,159,158,176,163,156,158,4,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.0,16.0,14.6875,15.2,11.0,15.0,235.0,76.0,1.0348936170212766,0.32340425531914896,195.0,137.0,154.875,112.2,114.0,83.0,20.764954450548,24.631280924872748,0.724455205811138,1.1861947967924733,13.0,9.0,7.0625,6.4,2.0,3.0,113.0,32.0,0.9061946902654868,0.2831858407079646,0.7697275289022734,0.1837606588544071,17.53125,21.92920353982301
621,110,102,74,75,92,114,124,128,132,138,140,132,122,99,114,120,125,129,146,124,119,3,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,8.875,9.4,2.0,8.0,142.0,47.0,1.059154929577465,0.33098591549295775,164.0,123.0,126.25,92.8,76.0,45.0,21.107660536718264,31.932741817764413,0.735049504950495,1.5128508326261527,6.0,5.0,3.0,2.4,1.0,1.0,27.0,12.0,0.7999999999999999,0.4444444444444444,2.6610618181470342,0.7817652050636394,38.666666666666664,42.083333333333336
622,46,50,68,70,64,48,39,35,38,36,39,52,57,46,40,42,50,58,52,52,46,14,2.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,13.0,12.3125,12.4,11.0,11.0,197.0,62.0,1.0071065989847716,0.3147208121827411,65.0,85.0,41.8125,68.4,30.0,58.0,10.715837189257154,10.78424777163433,1.6358744394618836,1.0063840632485308,49.0,39.0,19.25,25.2,7.0,14.0,308.0,126.0,1.309090909090909,0.4090909090909091,0.0855892680288439,0.03479167918589985,2.7142857142857144,2.1720779220779223
623,90,97,92,101,99,95,96,88,88,117,120,128,120,108,114,102,106,118,110,118,110,16,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,10.5,10.4,10.0,10.0,168.0,52.0,0.9904761904761905,0.30952380952380953,146.0,136.0,105.6875,108.8,80.0,88.0,18.657326532312542,18.24006578935504,1.0294500295683027,0.9776355555424916,18.0,17.0,10.5,11.8,5.0,8.0,168.0,59.0,1.1238095238095238,0.35119047619047616,0.3091536574466956,0.11105551507328894,9.220338983050846,10.06547619047619
624,192,186,168,148,160,180,166,170,172,175,164,161,174,166,161,154,133,140,139,147,166,17,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,13.9375,13.4,13.0,13.0,223.0,67.0,0.9614349775784754,0.3004484304932735,206.0,187.0,163.3125,158.8,112.0,129.0,23.94359691719966,21.95905280288747,0.9723689246077306,0.9171158735600576,10.0,5.0,4.0,3.8,1.0,2.0,60.0,19.0,0.95,0.31666666666666665,1.1557396212046036,0.39905994861999433,41.789473684210535,40.828125
625,104,97,114,111,118,118,105,96,102,102,90,106,124,116,100,98,102,98,90,104,94,17,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,13.0,13.125,12.8,11.0,12.0,210.0,64.0,0.9752380952380952,0.3047619047619048,118.0,143.0,96.6875,126.0,77.0,108.0,12.354317733758782,12.62933094031509,1.3031674208144797,1.0222604932528827,19.0,15.0,10.3125,11.4,3.0,4.0,165.0,57.0,1.1054545454545455,0.34545454545454546,0.2215672094792121,0.0748746529318714,11.052631578947368,9.375757575757575
627,258,288,221,193,192,228,268,282,304,304,312,268,224,258,288,296,289,303,260,227,247,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,21.625,23.0,17.0,23.0,346.0,115.0,1.0635838150289016,0.33236994219653176,325.0,225.0,287.0,183.0,194.0,154.0,37.54819125692565,27.303845882952096,0.6376306620209059,0.727168073053745,2.0,2.0,1.1428571428571428,2.0,1.0,2.0,8.0,2.0,1.75,0.25,13.651922941476048,4.693523907115706,91.5,251.125
628,222,233,294,340,309,240,212,185,170,171,196,334,356,241,194,180,178,249,203,182,178,9,3.0,8.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,23.0,17.0,21.2,15.0,17.0,272.0,106.0,1.2470588235294118,0.3897058823529412,320.0,472.0,182.3125,374.2,126.0,278.0,45.879143772888064,69.48525023341284,2.0525197120329106,1.5145280517304385,33.0,34.0,14.125,21.8,5.0,15.0,226.0,109.0,1.5433628318584072,0.4823008849557522,0.6374793599395674,0.2030050609419826,17.165137614678898,12.9070796460177
629,127,126,112,124,147,130,128,114,112,120,126,160,166,144,124,115,98,124,126,129,122,10,3.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.0,15.0,14.75,14.2,14.0,14.0,236.0,71.0,0.9627118644067796,0.3008474576271186,150.0,194.0,119.25,154.2,81.0,97.0,16.61926592843378,37.93019905036092,1.2930817610062892,2.282302913600198,39.0,29.0,12.5,22.2,4.0,12.0,200.0,111.0,1.776,0.555,0.34171350495820646,0.0830963296421689,6.945945945945946,9.54
630,66,67,94,106,94,82,76,71,64,64,64,76,76,64,62,66,80,112,114,112,107,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,13.0625,13.4,12.0,13.0,209.0,67.0,1.0258373205741627,0.32057416267942584,145.0,121.0,78.6875,96.8,51.0,76.0,26.861915419418622,20.692993983471798,1.2301826846703732,0.770346926508179,12.0,7.0,4.5,4.4,1.0,3.0,72.0,22.0,0.9777777777777779,0.3055555555555556,0.9405906356123545,0.3730821586030364,21.999999999999996,17.48611111111111
631,146,164,131,138,144,166,169,174,165,181,194,208,222,212,194,173,176,200,180,160,166,3,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,22.8125,22.0,22.0,18.0,365.0,110.0,0.9643835616438357,0.3013698630136986,223.0,237.0,177.3125,170.6,139.0,98.0,22.7353432640313,57.46564190888326,0.9621431089178709,2.527590687394521,5.0,2.0,2.230769230769231,1.25,1.0,1.0,29.0,5.0,0.5603448275862069,0.1724137931034483,11.493128381776653,0.7839773539321138,136.48,79.48491379310344
632,104,106,66,76,88,91,112,114,115,124,127,134,136,139,140,114,95,263,174,108,74,2,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,19.1875,16.4,15.0,12.0,307.0,82.0,0.8547231270358305,0.2671009771986971,431.0,142.0,124.6875,98.2,40.0,27.0,87.73119456612909,46.48333034540447,0.7875689223057645,0.5298381103242218,15.0,6.0,4.8125,3.0,1.0,2.0,77.0,15.0,0.6233766233766234,0.19480519480519481,3.098888689693631,1.1393661631964818,32.733333333333334,25.90909090909091
633,50,54,50,54,52,57,51,46,50,56,63,76,95,74,72,70,70,76,64,58,50,7,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,12.0,11.5,11.2,11.0,10.0,184.0,56.0,0.9739130434782608,0.30434782608695654,81.0,114.0,58.0,71.2,40.0,45.0,11.72461797529739,29.08092158099533,1.2275862068965517,2.4803299896223447,12.0,6.0,4.428571428571429,3.4,1.0,1.0,62.0,17.0,0.7677419354838709,0.27419354838709675,1.7106424459409018,0.18910674153705467,20.941176470588236,13.096774193548386
634,76,77,90,92,81,81,78,77,71,70,68,80,96,86,85,73,63,73,74,80,80,10,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,13.4375,13.4,12.0,13.0,215.0,67.0,0.9972093023255815,0.3116279069767442,85.0,112.0,73.625,94.4,53.0,70.0,9.017575431714818,15.533834040570923,1.2821731748726657,1.7226175880867511,2.0,2.0,1.25,1.6666666666666667,1.0,1.0,5.0,5.0,1.3333333333333335,1.0,3.106766808114185,1.8035150863429634,56.64,58.9
635,69,81,80,82,82,73,74,67,74,74,78,80,77,74,72,55,48,46,54,54,50,1,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,12.0,11.4375,11.4,10.0,10.0,183.0,57.0,0.9967213114754099,0.3114754098360656,93.0,83.0,63.75,80.0,38.0,74.0,15.75436447464638,3.937003937005906,1.2549019607843137,0.24989925447908462,6.0,2.0,2.090909090909091,1.3333333333333333,1.0,1.0,23.0,4.0,0.6376811594202898,0.17391304347826086,0.9842509842514765,0.6849723684628861,60.0,30.48913043478261
636,78,76,68,67,78,76,86,96,99,102,101,106,107,94,88,84,71,66,82,86,77,1,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0,16.0,15.25,15.2,15.0,14.0,244.0,76.0,0.9967213114754098,0.3114754098360656,106.0,111.0,84.875,86.4,58.0,59.0,15.46555312083384,23.67065694060898,1.0179675994108985,1.5305405992057237,16.0,8.0,5.25,4.2,1.0,1.0,84.0,21.0,0.8,0.25,1.127174140028999,0.1841137276289743,20.571428571428573,16.166666666666668
637,300,290,218,173,178,219,250,286,301,281,279,244,224,262,285,274,249,228,240,236,226,8,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,14.0,14.25,13.8,14.0,13.0,228.0,69.0,0.968421052631579,0.3026315789473684,343.0,209.0,271.625,173.6,208.0,128.0,39.686899601757744,35.71834262672332,0.6391164289001381,0.9000033508574035,10.0,9.0,5.625,4.8,2.0,2.0,90.0,24.0,0.8533333333333333,0.26666666666666666,1.4882642761134717,0.4409655511306416,36.166666666666664,48.28888888888889
639,96,86,90,92,103,93,84,94,86,84,82,88,94,88,92,76,74,90,96,82,90,9,3.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.0,15.0,14.75,14.4,12.0,13.0,236.0,72.0,0.976271186440678,0.3050847457627119,105.0,114.0,84.75,99.0,59.0,93.0,14.21970463828275,8.689073598491385,1.168141592920354,0.6110586555432649,29.0,41.0,14.6875,21.0,3.0,4.0,235.0,105.0,1.4297872340425533,0.44680851063829785,0.08275308189039414,0.06050938143950106,4.714285714285714,5.770212765957447
