shop_id,2016-09-06,2016-09-07,2016-09-08,2016-09-09,2016-09-10,2016-09-11,2016-09-12,2016-09-13,2016-09-14,2016-09-15,2016-09-16,2016-09-17,2016-09-18,2016-09-19,2016-09-20,2016-09-21,2016-09-22,2016-09-23,2016-09-24,2016-09-25,2016-09-26,per_pay,score,comment_cnt,shop_level,三亚,三明,上海,上饶,东莞,东营,中山,丽水,乐山,佛山,保定,信阳,六安,北京,十堰,南京,南宁,南平,南昌,南通,厦门,台州,合肥,咸宁,咸阳,哈尔滨,嘉兴,大连,天津,天门,太原,威海,孝感,宁德,宁波,安康,宜昌,宝鸡,宿迁,常州,广州,廊坊,张家口,徐州,德阳,思茅,惠州,成都,扬州,抚顺,无锡,日照,昆明,杭州,柳州,株洲,梧州,武汉,汉中,汕尾,江门,沈阳,泉州,泰州,洛阳,济南,济宁,淮北,淮安,深圳,清远,温州,湖州,湛江,漳州,潍坊,濮阳,烟台,玉林,珠海,盐城,石家庄,石河子,福州,绍兴,绵阳,聊城,肇庆,自贡,舟山,芜湖,苏州,荆州,荆门,莆田,营口,葫芦岛,蚌埠,衢州,襄阳,西安,贵阳,辽阳,达州,通辽,邢台,邯郸,郑州,重庆,金华,铜陵,锦州,镇江,长沙,长治,阜阳,阳江,青岛,黄冈,黄山,黄石,龙岩,cate1_休闲娱乐,cate1_医疗健康,cate1_美发/美容/美甲,cate1_美食,cate1_购物,cate1_超市便利店,cate2_个人护理,cate2_中餐,cate2_休闲茶饮,cate2_休闲食品,cate2_便利店,cate2_其他美食,cate2_小吃,cate2_快餐,cate2_本地购物,cate2_汤/粥/煲/砂锅/炖菜,cate2_火锅,cate2_烘焙糕点,cate2_烧烤,cate2_网吧网咖,cate2_美容美发,cate2_药店,cate2_超市,cate3_上海本帮菜,cate3_东北菜,cate3_中式快餐,cate3_中式烧烤,cate3_其他餐饮美食,cate3_其它休闲食品,cate3_其它地方菜,cate3_其它小吃,cate3_其它快餐,cate3_其它火锅,cate3_其它烘焙糕点,cate3_其它烧烤,cate3_冰激凌,cate3_台湾菜,cate3_咖啡,cate3_咖啡厅,cate3_奶茶,cate3_川味/重庆火锅,cate3_川菜,cate3_日韩料理,cate3_江浙菜,cate3_海鲜,cate3_湖北菜,cate3_湘菜,cate3_熟食,cate3_生鲜水果,cate3_砂锅/煲类/炖菜,cate3_米粉/米线,cate3_粤菜,cate3_粥,cate3_美食特产,cate3_自助餐,cate3_蛋糕,cate3_西北菜,cate3_西式快餐,cate3_西餐,cate3_闽菜,cate3_零食,cate3_面包,cate3_面点,cate3_饮品/甜点,cate3_香锅/烤鱼,cate3_麻辣烫/串串香,operate_weekday_max,operate_holiday_max,operate_weekday_mean,operate_holiday_mean,operate_weekday_min,operate_holiday_min,operate_weekday_sum,operate_holiday_sum,operate_mean_holiday_div_weekday,operate_total_holiday_div_weekday,pay_weekday_max,pay_holiday_max,pay_weekday_mean,pay_holiday_mean,pay_weekday_min,pay_holiday_min,pay_weekday_sum,pay_holiday_sum,pay_mean_holiday_div_weekday_x,pay_total_holiday_div_weekday_x,browser_weekday_max,browser_holiday_max,browser_weekday_mean,browser_holiday_mean,browser_weekday_min,browser_holiday_min,browser_weekday_sum,browser_holiday_sum,pay_mean_holiday_div_weekday_y,pay_total_holiday_div_weekday_y,holiday_pay_total_div_browser,weekday_pay_total_div_browser,holiday_pay_mean_div_browser,weekday_pay_mean_div_browser
136,76,78,82,80,76,68,71,85,94,81,66,61,66,67,74,74,72,73,61,61,80,10,3.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,16.0,13.714285714285714,14.0,12.0,13.0,192.0,98.0,1.0208333333333335,0.5104166666666666,104.0,73.0,80.92857142857143,59.857142857142854,68.0,49.0,11.932272242918398,8.687703406320365,0.7396293027360988,0.7280845784822225,28.0,16.0,15.928571428571429,9.428571428571429,7.0,4.0,223.0,66.0,0.5919282511210763,0.29596412556053814,0.1316318697927328,0.05350794727766098,6.348484848484848,5.0807174887892375
137,80,82,90,96,78,60,68,80,84,60,52,58,69,76,89,94,94,91,78,74,74,15,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,22.0,15.0,15.571428571428571,14.0,14.0,210.0,109.0,1.0380952380952382,0.5190476190476191,102.0,69.0,87.85714285714286,54.714285714285715,74.0,37.0,9.8046860292346,13.187295473476052,0.6227642276422765,1.3449992620014077,14.0,10.0,7.714285714285714,6.142857142857143,3.0,2.0,108.0,43.0,0.7962962962962963,0.39814814814814814,0.30668129008083844,0.09078412990032038,8.906976744186046,11.38888888888889
138,262,243,270,272,246,196,222,256,238,177,180,188,218,244,250,254,258,274,260,232,225,16,1.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.0,15.0,14.0,13.571428571428571,13.0,12.0,196.0,95.0,0.9693877551020408,0.4846938775510204,298.0,245.0,258.2142857142857,187.14285714285714,218.0,116.0,25.640048516180464,43.97889104039411,0.7247579529737206,1.7152421147971189,42.0,20.0,13.642857142857142,15.285714285714286,3.0,4.0,191.0,107.0,1.1204188481675394,0.5602094240837696,0.41101767327471134,0.13424109170775111,12.242990654205606,18.92670157068063
139,65,66,56,68,104,101,76,67,73,94,126,132,106,80,66,62,62,74,102,112,86,12,3.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,11.0,10.357142857142858,10.857142857142858,9.0,10.0,145.0,76.0,1.0482758620689656,0.5241379310344828,85.0,159.0,64.14285714285714,129.14285714285714,46.0,98.0,12.660399452059728,19.675946156229873,2.0133630289532296,1.5541331243722156,26.0,22.0,14.357142857142858,16.571428571428573,7.0,11.0,201.0,116.0,1.154228855721393,0.5771144278606966,0.1696202254847403,0.06298706195054592,7.793103448275861,4.467661691542288
140,384,362,388,410,314,243,298,338,348,242,187,159,230,270,315,328,328,334,273,239,282,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,21.285714285714285,22.571428571428573,17.0,21.0,298.0,158.0,1.0604026845637584,0.5302013422818792,432.0,219.0,354.92857142857144,172.28571428571428,300.0,131.0,37.52427785542883,39.890325835195874,0.4854095391426846,1.063053791171753,2.0,1.0,1.5,1.0,1.0,1.0,3.0,2.0,0.6666666666666666,0.6666666666666666,19.945162917597937,12.508092618476276,172.28571428571428,236.61904761904762
141,54,45,51,53,64,81,74,67,66,82,70,61,52,48,41,43,40,38,48,57,48,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,12.642857142857142,13.0,12.0,12.0,177.0,91.0,1.0282485875706215,0.5141242937853108,68.0,98.0,48.357142857142854,72.14285714285714,34.0,52.0,11.744767364216306,19.108711551092536,1.4918759231905465,1.6269978756082075,6.0,4.0,3.230769230769231,2.142857142857143,1.0,1.0,42.0,15.0,0.6632653061224489,0.35714285714285715,1.2739141034061692,0.2796373181956263,33.666666666666664,14.96768707482993
143,98,102,104,96,98,99,103,98,99,96,90,85,90,84,94,94,100,103,105,102,88,3,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,13.428571428571429,13.571428571428571,13.0,13.0,188.0,95.0,1.0106382978723405,0.5053191489361702,107.0,107.0,96.5,94.42857142857143,73.0,80.0,10.832642976031003,9.880235200593537,0.9785344189489268,0.9120798333753983,8.0,11.0,5.428571428571429,5.857142857142857,2.0,2.0,76.0,41.0,1.0789473684210524,0.5394736842105263,0.24098134635593993,0.14253477600040795,16.121951219512198,17.776315789473685
144,94,82,91,116,146,130,110,108,84,82,114,146,128,110,102,91,96,108,154,169,143,5,4.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,12.0,11.5,11.428571428571429,11.0,11.0,161.0,80.0,0.9937888198757764,0.4968944099378882,142.0,199.0,98.64285714285714,153.85714285714286,60.0,80.0,20.963731108226465,43.17958071213974,1.5597393193338163,2.059727845640772,2.0,3.0,1.125,2.3333333333333335,1.0,1.0,9.0,14.0,2.0740740740740744,1.5555555555555556,3.0842557651528386,2.3293034564696073,65.93877551020408,87.68253968253968
145,67,67,70,80,85,80,64,50,52,53,72,79,62,58,60,64,62,64,76,79,70,15,2.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,23.0,21.214285714285715,23.0,14.0,23.0,297.0,161.0,1.0841750841750841,0.5420875420875421,89.0,90.0,60.285714285714285,81.0,35.0,54.0,13.326829915790013,12.948616399703353,1.3436018957345972,0.9716201438394181,19.0,32.0,12.285714285714286,18.571428571428573,6.0,9.0,172.0,130.0,1.5116279069767442,0.7558139534883721,0.09960474153617964,0.07748156927784891,4.361538461538461,4.906976744186046
146,479,412,462,500,620,630,619,603,752,832,679,666,587,526,487,505,504,542,646,696,570,19,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,14.785714285714286,15.142857142857142,14.0,14.0,207.0,106.0,1.0241545893719806,0.5120772946859904,901.0,913.0,533.2857142857143,710.0,344.0,526.0,125.45083534162728,120.36472351427004,1.331368872220734,0.9594573299292367,48.0,39.0,25.142857142857142,29.285714285714285,11.0,21.0,352.0,205.0,1.1647727272727273,0.5823863636363636,0.5871449927525367,0.3563944185841684,24.243902439024392,21.210227272727273
147,122,124,123,132,126,108,123,114,114,86,84,96,104,108,114,121,132,136,131,122,130,3,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,23.0,22.714285714285715,23.0,22.0,322.0,159.0,0.9875776397515529,0.4937888198757764,144.0,126.0,125.64285714285714,99.71428571428571,104.0,59.0,12.881753003359464,23.886637029339827,0.79363274587834,1.854300189043399,7.0,2.0,3.769230769230769,1.5,1.0,1.0,49.0,6.0,0.3979591836734694,0.12244897959183673,3.981106171556638,0.2628929184359074,66.47619047619047,33.3338192419825
148,60,64,66,72,70,72,76,72,69,60,63,58,66,66,61,62,72,84,83,78,80,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,21.857142857142858,23.0,16.0,23.0,306.0,161.0,1.0522875816993464,0.5261437908496732,95.0,82.0,71.5,66.57142857142857,55.0,50.0,11.092270350945357,11.222850838908132,0.9310689310689311,1.011772205673985,3.0,1.0,1.8,1.0,1.0,1.0,9.0,1.0,0.5555555555555556,0.1111111111111111,11.222850838908132,1.232474483438373,66.57142857142857,39.72222222222222
151,80,80,102,104,91,74,86,90,92,60,53,56,97,90,66,86,92,96,78,71,80,9,2.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,14.0,13.0,12.857142857142858,7.0,12.0,182.0,90.0,0.989010989010989,0.4945054945054945,138.0,78.0,94.07142857142857,56.0,41.0,28.0,23.209627596900674,15.609825965290796,0.595292331055429,0.6725582261119637,14.0,8.0,7.785714285714286,6.0,3.0,3.0,109.0,42.0,0.7706422018348624,0.3853211009174312,0.3716625229831142,0.2129323632743181,9.333333333333334,12.082568807339449
152,42,45,43,48,54,54,42,48,70,69,53,52,40,45,43,44,48,59,56,52,46,16,3.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0,14.0,11.785714285714286,12.714285714285714,9.0,12.0,165.0,89.0,1.0787878787878786,0.5393939393939394,93.0,68.0,49.214285714285715,53.142857142857146,29.0,37.0,16.352739462001093,9.856107606091625,1.0798258345428158,0.6027190507739875,32.0,42.0,17.142857142857142,21.857142857142858,8.0,7.0,240.0,153.0,1.2750000000000001,0.6375,0.06441900396138317,0.06813641442500455,2.431372549019608,2.8708333333333336
153,106,100,120,98,108,106,87,77,86,101,84,78,74,78,70,72,78,92,108,121,94,17,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,13.0,12.714285714285714,12.571428571428571,12.0,12.0,178.0,88.0,0.9887640449438203,0.4943820224719101,139.0,134.0,84.64285714285714,105.0,61.0,67.0,21.07352382952141,25.703436864876,1.240506329113924,1.2197028400569938,25.0,23.0,18.071428571428573,18.428571428571427,12.0,15.0,253.0,129.0,1.0197628458498023,0.5098814229249012,0.19925144856493024,0.08329456059099372,5.6976744186046515,4.683794466403161
154,174,162,135,120,102,91,103,106,97,70,56,63,84,105,118,114,108,74,86,92,119,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0,13.0,11.214285714285714,12.142857142857142,3.0,11.0,157.0,85.0,1.0828025477707006,0.5414012738853503,196.0,99.0,116.42857142857143,73.71428571428571,39.0,41.0,35.037813168751725,23.59882967235371,0.6331288343558281,0.673524616353631,6.0,3.0,2.3846153846153846,2.142857142857143,1.0,1.0,31.0,15.0,0.8986175115207373,0.4838709677419355,1.5732553114902472,1.1302520377016685,34.4,48.82488479262673
155,158,154,142,145,160,158,142,136,133,133,144,142,139,108,118,113,118,138,148,158,131,7,3.0,7.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,15.0,15.142857142857142,15.0,14.0,15.0,212.0,105.0,0.9905660377358491,0.49528301886792453,168.0,174.0,129.78571428571428,155.28571428571428,78.0,133.0,22.982195688865733,14.488090347066516,1.1964777105118327,0.6304049684028064,105.0,76.0,56.07142857142857,62.42857142857143,36.0,50.0,785.0,437.0,1.113375796178344,0.556687898089172,0.033153524821662506,0.029276682406198386,2.4874141876430205,2.3146496815286626
156,152,148,148,150,176,176,152,164,182,194,174,143,123,96,106,106,114,124,127,147,136,18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,14.5,14.0,14.0,13.0,203.0,98.0,0.9655172413793104,0.4827586206896552,200.0,207.0,133.92857142857142,164.14285714285714,68.0,112.0,32.676654300337056,35.191990430724296,1.2256,1.07697655051427,14.0,14.0,8.357142857142858,7.571428571428571,4.0,3.0,117.0,53.0,0.9059829059829059,0.452991452991453,0.6639998194476282,0.2792876435926244,21.67924528301887,16.025641025641022
157,96,100,100,107,134,127,104,113,112,128,108,112,98,97,104,88,96,111,112,122,95,14,3.0,7.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,23.0,21.357142857142858,21.285714285714285,17.0,17.0,299.0,149.0,0.9966555183946487,0.4983277591973244,126.0,160.0,98.85714285714286,124.57142857142857,68.0,87.0,17.662899591460683,23.458169457264017,1.260115606936416,1.3281041052062097,23.0,29.0,13.071428571428571,18.285714285714285,5.0,11.0,183.0,128.0,1.3989071038251366,0.6994535519125683,0.18326694888487513,0.0965185770025174,6.8125,7.562841530054645
